id,postcode,suburb,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
"20876","3527","NINYEUNOOK","VIC","143.4213318","-35.95739202","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.9574","143.421","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","107.142990112305","V2","PHN205","Murray","Loddon","23940","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20877","3527","TEDDYWADDY","VIC","143.3240251","-36.19508429","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.1987","143.339","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","107.142990112305","V2","PHN205","Murray","Loddon","23940","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20878","3527","TEDDYWADDY WEST","VIC","143.2226665","-36.19667451","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.1915","143.207","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","116.028739929199","V2","PHN205","Murray","Loddon","23940","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7616","3527","THALIA","VIC","143.241334","-36.07096","WYCHEPROOF LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.0917817","143.1322198","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","107.142990112305","V2","PHN205","Murray","Loddon","23940","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7617","3527","TOWANINNY","VIC","143.241334","-36.07096","WYCHEPROOF LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.8695891","143.3196996","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","107.142990112305","V2","PHN205","Murray","Loddon","23940","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7618","3527","TOWANINNY SOUTH","VIC","143.241334","-36.07096","WYCHEPROOF LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.9138937","143.3591023","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","107.142990112305","V2","PHN205","Murray","Loddon","23940","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7619","3527","WYCHEPROOF","VIC","143.241334","-36.07096","WYCHEPROOF LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.077645","143.2271185","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","107.142990112305","V2","PHN205","Murray","Loddon","23940","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7620","3527","WYCHEPROOF SOUTH","VIC","143.241334","-36.07096","WYCHEPROOF LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.1381074","143.1797045","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","107.142990112305","V2","PHN205","Murray","Loddon","23940","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7621","3529","KALPIENUNG","VIC","143.232677","-35.824259","NULLAWIL","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.8374233","143.2631343","21503140019","Warne","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7622","3529","NULLAWIL","VIC","143.232677","-35.824259","NULLAWIL","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.8508477","143.1747947","21503140019","Warne","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7623","3530","CULGOA","VIC","143.152747","-35.701439","CULGOA","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.7178452","143.1040248","21503140019","Warne","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","83.3060836791992","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"20879","3530","SUTTON","VIC","142.9735632","-35.73285433","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.7329","142.974","21503140019","Warne","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","83.3060836791992","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"20880","3530","WANGIE","VIC","143.2608071","-35.691824","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.6918","143.261","21503140019","Warne","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","83.3060836791992","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7624","3530","WARNE","VIC","143.152747","-35.701439","CULGOA","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.7767774","143.1063157","21503140019","Warne","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","83.3060836791992","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7625","3531","BERRIWILLOCK","VIC","142.943814","-35.616408","BERRIWILLOCK","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.6392202","142.9909246","21503140017","Willangie","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7626","3531","BOIGBEAT","VIC","142.943814","-35.616408","BERRIWILLOCK","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.5622958","142.9364681","21503140017","Willangie","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7627","3531","SPRINGFIELD","VIC","142.943814","-35.616408","BERRIWILLOCK","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.6512854","142.9170407","21503140017","Willangie","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7628","3533","BIMBOURIE","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.3120424","142.7691482","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7629","3533","LAKE TYRRELL","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.3479943","142.8321695","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7630","3533","MITTYACK","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.1564547","142.6579563","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20881","3533","MYALL","VIC","142.7557043","-35.53651946","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.5365","142.756","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7631","3533","NANDALY","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.309015","142.7003871","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7632","3533","NINDA","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.4422222","142.7246975","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7633","3533","NYARRIN","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.38806","142.6858801","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20882","3533","PIER MILAN","VIC","142.6920283","-35.23730832","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.2373","142.692","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7634","3533","SEA LAKE","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.5055413","142.8526896","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20883","3533","STRATEN","VIC","142.5763552","-35.37975184","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.3797","142.576","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20884","3533","TYENNA","VIC","142.5758665","-35.32433058","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.3047","142.615","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","65.9666290283203","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7635","3533","TYRRELL","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.454687","142.9628175","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7636","3533","TYRRELL DOWNS","VIC","142.839304","-35.384557","SEA LAKE LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.3215442","142.9405394","21503140015","Sea Lake","215031400","Buloke","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","44.3191909790039","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7637","3537","BARRAPORT","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.0307362","143.6965895","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7638","3537","BARRAPORT WEST","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.0175961","143.5344625","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7639","3537","BOORT","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.1169559","143.7250526","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7640","3537","CANARY ISLAND","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.0104707","143.8733361","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7641","3537","CATUMNAL","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.076324","143.6183305","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7642","3537","GREDGWIN","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.9728747","143.6244804","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7643","3537","LEAGHUR","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.9833393","143.7948997","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7644","3537","MINMINDIE","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.0297692","143.7462434","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7645","3537","YANDO","VIC","143.744455","-36.079335","BOORT LPO","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.0888202","143.8003273","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.0121078491211","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7646","3540","CANNIE","VIC","143.45008","-35.89277","QUAMBATOOK","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.7545959","143.4441754","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","94.9559478759766","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7647","3540","NINYEUNOOK","VIC","143.45008","-35.89277","QUAMBATOOK","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.9573887","143.421335","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","94.9559478759766","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7648","3540","OAKVALE","VIC","143.45008","-35.89277","QUAMBATOOK","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.9300673","143.5432638","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","94.9559478759766","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7649","3540","QUAMBATOOK","VIC","143.45008","-35.89277","QUAMBATOOK","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.849937","143.5233295","21503140109","Quambatook","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","94.9559478759766","V2","PHN205","Murray","Gannawarra","22250","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7650","3542","COKUM","VIC","143.406398","-35.700788","SWAN HILL","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.7546836","143.2568631","21503140108","Tittybong","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","98.7909469604492","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7651","3542","LALBERT","VIC","143.406398","-35.700788","SWAN HILL","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.6732662","143.3740654","21503140108","Tittybong","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","98.7909469604492","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20885","3542","TITTYBONG","VIC","143.363426","-35.75270861","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.7527","143.363","21503140108","Tittybong","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","90.5758514404297","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7652","3542","TITYBONG","VIC","143.406398","-35.700788","SWAN HILL","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.7527007","143.3634186","21503140108","Tittybong","215031401","Gannawarra","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","98.7909469604492","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20886","3544","CHINANGIN","VIC","143.1754083","-35.51717216","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.5235843","143.1831744","21503140506","Ultima East","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","69.9322891235352","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7653","3544","GOWANFORD","VIC","143.14445","-35.487989","ULTIMA","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.4191942","143.1922414","21503140506","Ultima East","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","62.187068939209","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20887","3544","MURNUNGIN","VIC","143.2411218","-35.61436535","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.6506681","143.2859904","21503140506","Ultima East","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","92.8189086914063","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20888","3544","SPRINGFIELD","VIC","143.1143327","-35.57476437","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.5747","143.114","21503140506","Ultima East","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","68.6730499267578","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7654","3544","ULTIMA","VIC","143.14445","-35.487989","ULTIMA","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.4743019","143.2608146","21503140506","Ultima East","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","62.187068939209","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"20889","3544","ULTIMA EAST","VIC","143.3741381","-35.43230862","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.4398974","143.4032942","21503140506","Ultima East","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","62.187068939209","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7655","3544","WAITCHIE","VIC","143.14445","-35.487989","ULTIMA","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.3723473","143.1291611","21503140506","Ultima East","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","62.187068939209","V2","PHN205","Murray","Buloke","21270","Mallee","Rural","25604","Murray Plains (Northern Victoria)"
"7656","3546","BOLTON","VIC","142.850456","-35.060163","MANANGATANG","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-34.967947","142.8799207","21503140513","Manangatang","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","59.8265228271484","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7657","3546","CHINKAPOOK","VIC","142.850456","-35.060163","MANANGATANG","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.1909919","142.9480585","21503140513","Manangatang","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","59.8265228271484","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7658","3546","COCAMBA","VIC","142.850456","-35.060163","MANANGATANG","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.1169363","142.8945483","21503140513","Manangatang","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","59.8265228271484","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","24904","Mildura (Northern Victoria)"
"20890","3546","GERAHMIN","VIC","142.79978","-35.17251379","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.1725068","142.7997774","21503140513","Manangatang","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","59.8265228271484","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7659","3546","MANANGATANG","VIC","142.850456","-35.060163","MANANGATANG","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.044592","142.8825176","21503140513","Manangatang","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","59.8265228271484","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7660","3546","TUROAR","VIC","142.850456","-35.060163","MANANGATANG","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-35.1546104","143.1350595","21503140513","Manangatang","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","59.8265228271484","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7661","3546","WINNAMBOOL","VIC","142.850456","-35.060163","MANANGATANG","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-34.9605247","142.7675567","21503140513","Manangatang","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","59.8265228271484","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","24904","Mildura (Northern Victoria)"
"7662","3549","ANNUELLO","VIC","142.820973","-34.766049","ROBINVALE","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-34.9069376","142.8676911","21503140507","Wemen","215031405","Swan Hill Surrounds","21704","Warrnambool","217","Warrnambool and South West","3","3","22","Outer Regional Australia","5","5","Mallee","67.7464141845703","V2","PHN205","Murray","Swan Hill","26610","Mallee","Rural","24904","Mildura (Northern Victoria)"
